嗣	司
嗤	蚩
嗯	恩
嗚	烏
嗡	翁
嗅	臭
嗆	倉
嗥	
嗉	素
園	袁
圓	員
塞	
塑	朔
塘	唐
塗	
塚	冢
塔	荅
填	真
塌	
塭	
塊	鬼
塢	烏
塒	時
塋	
奧	
嫁	家
嫉	疾
嫌	兼
媾	
媽	馬
媼	
媳	息
嫂	叟
媲	
嵩	
嵯	差
幌	晃
幹	干
廉	兼
廈	夏
弒	式
彙	
徬	旁
微	
愚	禺
意	
慈	兹
感	咸
想	相
愛	
惹	若
愁	秋
愈	俞
慎	真
慌	荒
慄	栗
慍	
愾	氣
愴	倉
愧	鬼
愍	
愆	衍
愷	豈
戡	甚
戢	
搓	差
搾	窄
搞	高
搪	唐
搭	荅
搽	茶
搬	般
搏	尃
搜	叟
搔	蚤
損	員
搶	倉
搖	
搗	島
搆	冓
敬	
斟	甚
新	亲
暗	音
暉	軍
暇	叚
暈	軍
暖	爰
暄	宣
暘	
暍	曷
會	
榔	郎
業	
楚	疋
楷	皆
楠	南
楔	契
極	亟
椰	耶
概	既
楊	
楨	貞
楫	
楞	
楓	風
楹	盈
榆	俞
楝	柬
楣	眉
楛	苦
歇	曷
歲	
毀	
殿	
毓	
毽	建
溢	益
溯	朔
滓	宰
溶	容
滂	旁
源	原
溝	冓
滇	真
滅	
溥	尃
溘	盍
溼	
溺	弱
溫	
滑	骨
準	
溜	留
滄	倉
滔	舀
溪	奚
溧	栗
溴	臭
煎	前
煙	
煩	
煤	某
煉	柬
照	昭
煜	
煬	
煦	
煌	皇
煥	奐
煞	
煆	
煨	畏
煖	爰
爺	耶
牒	
猷	酋
獅	師
猿	袁
猾	骨
瑯	郎
瑚	胡
瑕	
瑟	必
瑞	
瑁	冒
琿	軍
瑙	
瑛	英
瑜	
當	尚
畸	奇
瘀	於
痰	炎
瘁	卒
痲	
痱	非
痺	卑
痿	委
痴	知
痳	林
盞	
盟	明
睛	青
睫	疌
睦	坴
睞	來
督	叔
睹	者
睪	
睬	采
睜	爭
睥	卑
睨	兒
睢	
矮	委
碎	卒
碰	並
碗	宛
碘	典
碌	录
碉	周
硼	朋
碑	卑
碓	
硿	空
祺	其
祿	彔
禁	林
萬	
禽	
稜	
稚	隹
稠	周
稔	念
稟	
稞	果
窟	屈
窠	果
筷	快
節	即
筠	均
筮	
筧	見
粱	
粳	更
粵	
經	巠
絹	肙
綑	困
綁	邦
綏	妥
絛	
置	直
罩	卓
罪	非
署	者
義	
羨	
群	君
聖	
聘	甹
肆	聿
肄	
腱	建
腰	要
腸	昜
腥	星
腮	思
腳	卻
腫	重
腹	复
腺	泉
腦	
舅	臼
艇	廷
蒂	帝
葷	軍
落	洛
萱	宣
葵	癸
葦	韋
葫	胡
葉	
葬	
葛	曷
萼	咢
萵	咼
葡	匍
董	重
葩	
葭	
葆	保
虞	吳
虜	
號	
蛹	甬
蜓	廷
蜈	吳
蜇	折
蜀	
蛾	我
蛻	兌
蜂	夆
蜃	辰
蜆	見
蜊	利
衙	吾
裟	沙
裔	衣
裙	君
補	甫
裘	求
裝	壯
裡	里
裊	
裕	谷
裒	
覜	兆
解	
詫	宅
該	亥
詳	羊
試	式
詩	寺
詰	吉
誇	夸
詼	灰
詣	旨
誠	成
話	
誅	朱
詭	危
詢	旬
詮	全
詬	后
詹	
詻	各
訾	此
詨	交
豢	
貊	百
貉	各
賊	
資	次
賈	
賄	有
貲	此
賃	任
賂	各
賅	亥
跡	亦
跟	艮
跨	夸
路	各
跳	兆
跺	朵
跪	危
跤	交
跦	朱
躲	朵
較	交
載	
軾	式
輊	至
辟	
農	
運	軍
遊	
道	
遂	㒸
達	
逼	
違	韋
遐	
遇	禺
遏	曷
過	咼
遍	扁
遑	皇
逾	俞
遁	盾
鄒	芻
鄗	高
酬	州
酪	各
酩	名
釉	由
鈷	古
鉗	甘
鈸	
鈽	布
鉀	甲
鈾	由
鉛	
鉋	包
鉤	句
鉑	白
鈴	令
鉉	玄
鉍	必
鉅	巨
鈹	皮
鈿	田
鉚	
閘	甲
隘	益
隔	鬲
隕	員
雍	
雋	
雉	矢
雊	句
雷	
電	
雹	包
零	令
靖	青
靴	化
靶	巴
預	予
頑	元
頓	屯
頊	
頒	分
頌	公
飼	司
飴	台
飽	包
飾	
馳	也
馱	
馴	川
髡	
鳩	九
麂	几
鼎	
鼓	
鼠	
僧	曾
僮	童
僥	堯
僖	喜
僭	朁
僚	尞
僕	
像	象
僑	喬
僱	雇
僎	巽
僩	閒
兢	
凳	登
劃	畫
劂	厥
匱	貴
厭	
嗾	族
嘀	
嘛	麻
嘗	尚
嗽	
嘔	區
嘆	
嘉	加
嘍	婁
嘎	戛
嗷	敖
嘖	責
嘟	都
嘈	曹
嘐	
嗶	畢
團	專
圖	
塵	
塾	孰
境	竟
墓	莫
墊	執
塹	斬
墅	
塽	爽
壽	
夥	果
夢	
夤	寅
奪	
奩	
嫡	
嫦	常
嫩	
嫗	區
嫖	票
嫘	累
嫣	焉
孵	孚
寞	莫
寧	
寡	
寥	翏
實	
寨	
寢	
寤	吾
察	祭
對	
屢	婁
嶄	斬
嶇	區
幛	章
幣	敝
幕	莫
幗	國
幔	曼
廓	郭
廖	
弊	敝
彆	敝
彰	章
徹	
慇	殷
愿	原
態	
慷	康
慢	曼
慣	貫
慟	動
慚	斬
慘	參
慵	庸
截	
撇	敝
摘	
摔	率
撤	
摸	莫
摟	婁
摺	習
摑	國
摧	崔
搴	
摭	庶
摻	參
敲	高
斡	
旗	其
旖	奇
暢	
暨	既
暝	冥
榜	旁
榨	窄
榕	容
槁	高
榮	
槓	貢
構	
榛	秦
榷	
榻	
榫	
榴	留
槐	鬼
槍	倉
榭	射
槌	追
榦	
槃	般
榣	
歉	兼
歌	哥
氳	
漳	章
演	寅
滾	袞
漓	离
滴	
漩	旋
漾	羕
漠	莫
漬	責
漏	
漂	票
漢	
滿	
滯	帶
漆	桼
漱	欶
漸	斬
漲	張
漣	連
漕	曹
漫	曼
漯	累
澈	
漪	猗
滬	扈
漁	魚
滲	參
滌	條
滷	鹵
熔	容
熙	
煽	扇
熊	能
熄	息
熒	
爾	
犒	高
犖	
獄	
獐	章
瑤	
瑣	
瑪	馬
瑰	鬼
瑭	唐
甄	
疑	矢
瘧	虐
瘍	昜
瘋	風
瘉	
瘓	奐
盡	
監	
瞄	苗
睽	癸
睿	
睡	垂
磁	兹
碟	枼
碧	
碳	炭
碩	
碣	曷
禎	貞
福	畐
禍	咼
種	重
稱	
窪	
窩	
竭	曷
端	耑
管	官
箕	其
箋	戔
筵	延
算	
箝	拑
箔	泊
箏	爭
箸	者
箇	固
箄	卑
粹	卒
粽	宗
精	青
綻	
綰	官
綜	宗
綽	卓
綾	夌
綠	彔
緊	
綴	
網	罔
綱	岡
綺	奇
綢	周
綿	
綵	采
綸	侖
維	隹
緒	者
緇	甾
綬	受
罰	
翠	卒
翡	非
翟	
聞	門
聚	取
肇	
腐	府
膀	旁
膏	高
膈	鬲
膊	尃
腿	退
膂	旅
臧	戕
臺	
與	
舔	忝
舞	
艋	孟
蓉	容
蒿	高
蓆	席
蓄	畜
蒙	冡
蒞	
蒲	浦
蒜	祘
蓋	盍
蒸	烝
蓀	孫
蓓	倍
蒐	
蒼	倉
蓑	衰
蓊	翁
蜿	宛
蜜	宓
蜻	青
蜢	孟
蜥	析
蜴	易
蜘	知
蝕	
蜷	卷
蜩	周
裳	尚
褂	卦
裴	非
裹	果
裸	果
製	制
裨	卑
褚	者
裯	周
誦	甬
誌	志
語	吾
誣	巫
認	忍
誡	戒
誓	折
誤	吳
說	兌
誥	告
誨	每
誘	秀
誑	狂
誚	肖
誧	甫
豪	高
貍	里
貌	皃
賓	
賑	辰
賒	
赫	
趙	肖
趕	旱
跼	局
輔	甫
輒	
輕	
輓	免
辣	
遠	袁
遘	冓
遜	孫
遣	
遙	
遞	虒
遢	
遝	
遛	留
鄙	啚
鄘	庸
鄞	堇
酵	孝
酸	夋
酷	告
酴	余
鉸	交
銀	艮
銅	同
銘	名
銖	朱
鉻	各
銓	全
銜	
銨	安
鉼	并
銑	先
閡	亥
閨	圭
閩	門
閣	各
閥	伐
閤	合
隙	𡭴
障	章
際	祭
雌	此
雒	各
需	而
靼	旦
鞅	央
韶	召
頗	皮
領	令
颯	
颱	台
餃	交
餅	并
餌	耳
餉	向
駁	
骯	
骰	
髦	毛
魁	鬼
魂	云
鳴	
鳶	
鳳	
麼	麻
鼻	畀
齊	
億	意
儀	義
僻	辟
僵	畺
價	賈
儂	農
儈	會
儉	僉
儅	當
凜	稟
劇	豦
劈	辟
劉	
劍	僉
劊	會
勰	
厲	
嘮	勞
嘻	喜
嘹	
嘲	朝
嘿	黑
嘴	觜
嘩	華
噓	虛
噎	壹
噗	
噴	賁
嘶	斯
嘯	肅
嘰	幾
墀	犀
墟	虛
增	曾
墳	賁
墜	隊
墮	隋
墩	敦
墦	番
奭	
嬉	喜
嫻	閑
嬋	單
嫵	無
嬌	喬
嬈	堯
寮	
寬	
審	
寫	舄
層	曾
履	
嶝	登
嶔	欽
幢	童
幟	
幡	番
廢	發
廚	尌
廟	朝
廝	斯
廣	黃
廠	敞
彈	單
影	景
德	
徵	
慶	
慧	彗
慮	
慝	
慕	莫
憂	
慼	戚
慰	尉
慫	從
慾	欲
憧	童
憐	
憫	閔
憎	曾
憬	景
憚	單
憤	賁
憔	焦
憮	無
戮	
摩	麻
摯	執
摹	莫
撞	童
撲	
撈	勞
撐	牚
撰	巽
撥	發
撓	堯
撕	斯
撩	尞
撒	散
撮	最
播	番
撫	無
撚	然
撬	
撙	尊
撢	覃
撳	欽
敵	
敷	旉
數	婁
暮	莫
暫	斬
暴	
暱	匿
樣	
樟	章
槨	郭
樁	舂
樞	區
標	票
槽	曹
模	莫
樓	婁
樊	
槳	將
樂	
樅	從
槭	戚
樑	梁
歐	區
歎	
殤	
毅	
毆	區
漿	將
潼	童
澄	登
潑	發
潦	
潔	絜
澆	堯
潭	覃
潛	朁
潸	
潮	朝
澎	彭
潺	孱
潰	貴
潤	閏
澗	間
潘	番
滕	
潯	尋
潠	巽
潟	舄
熟	孰
熬	敖
熱	
熨	尉
牖	
犛	
獎	將
獗	厥
瑩	
璋	章
璃	离
瑾	
璀	崔
畿	
瘠	脊
瘩	荅
瘟	昷
瘤	留
瘦	叟
瘡	倉
瘢	般
皚	豈
皺	芻
盤	般
瞎	害
瞇	迷
瞌	盍
瞑	冥
瞋	真
磋	差
磅	旁
確	
磊	
碾	展
磕	盍
碼	馬
磐	般
稿	高
稼	家
穀	
稽	旨
稷	
稻	舀
窯	羔
窮	躬
箭	前
箱	相
範	
箴	咸
篆	彖
篇	扁
篁	皇
箠	垂
篌	侯
糊	胡
締	帝
練	柬
緯	韋
緻	致
緘	咸
緬	面
緝	咠
編	扁
緣	彖
線	泉
緞	段
緩	爰
綞	垂
緙	革
緲	眇
緹	是
罵	馬
罷	
羯	曷
翩	扁
耦	
膛	堂
膜	莫
膝	桼
膠	翏
膚	
膘	票
蔗	庶
蔽	敝
蔚	尉
蓮	連
蔬	疏
蔭	陰
蔓	曼
蔑	
蔣	將
蔡	祭
蔔	匐
蓬	逢
蔥	
蓿	宿
蔆	淩
螂	郎
蝴	胡
蝶	
蝠	畐
蝦	
蝸	
蝨	
蝙	扁
蝗	皇
蝌	科
蝓	
衛	韋
衝	重
褐	曷
複	复
褒	保
褓	保
褕	
褊	扁
誼	宜
諒	京
談	炎
諄	享
誕	延
請	青
諸	者
課	果
諉	委
諂	
調	周
誰	
論	侖
諍	爭
誶	卒
誹	非
諛	臾
豌	宛
豎	
豬	者
賠	
賞	尚
賦	武
賤	
賬	長
賭	者
賢	
賣	買
賜	易
質	
賡	庚
赭	者
趟	尚
趣	取
踫	並
踐	戔
踝	果
踢	易
踏	沓
踩	采
踟	知
踡	卷
踞	居
躺	尚
輝	軍
輛	兩
輟	
輩	非
輦	
輪	侖
輜	
輞	罔
輥	昆
適	
遮	庶
遨	敖
遭	曹
遷	
鄰	
鄭	奠
鄧	登
鄱	番
醇	享
醉	卒
醋	昔
醃	奄
鋅	辛
銻	弟
銷	肖
鋪	甫
銬	考
鋤	助
鋁	呂
銳	兌
銼	坐
鋒	
鋇	貝
鋰	里
銲	旱
閭	呂
閱	兌
霄	肖
霆	廷
震	辰
霉	每
靠	告
鞍	安
鞋	
鞏	
頡	吉
頫	
頜	合
颳	
養	
餓	我
餒	妥
餘	余
駝	它
駐	主
駟	四
駛	史
駑	奴
駕	加
駒	句
駙	付
骷	古
髮	
髯	冉
鬧	
魅	未
魄	白
魷	尤
魯	
鴆	
鴉	牙
鴃	
麩	夫
麾	
黎	
墨	黑
齒	
儒	需
儘	盡
儔	壽
儐	賓
儕	齊
冀	異
冪	
凝	疑
劑	齊
劓	
勳	
噙	禽
噫	意
噹	當
噩	
噤	禁
噸	頓
噪	
器	
噥	農
噱	
噯	愛
噬	
噢	奧
噶	葛
壁	辟
墾	
壇	
壅	雍
奮	
嬝	裊
嬴	
學	
寰	
導	道
彊	
憲	
憑	馮
憩	息
憊	備
懍	稟
憶	意
憾	感
懊	奧
懈	解
戰	單
擅	亶
擁	雍
擋	當
撻	達
撼	感
據	豦
擄	虜
擇	睪
擂	雷
操	喿
撿	僉
擒	禽
擔	詹
撾	過
整	正
曆	
曉	堯
暹	
曄	華
曇	
暸	
樽	尊
樸	
樺	華
橙	登
橫	黃
橘	矞
樹	
橄	敢
橢	隋
橡	象
橋	喬
橇	
樵	焦
機	幾
橈	堯
歙	翕
歷	
氅	敞
濂	廉
澱	殿
澡	喿
濃	農
澤	睪
濁	蜀
澧	豊
澳	奧
激	敫
澹	詹
澶	亶
澦	預
澠	黽
澴	
熾	
燉	敦
燐	
燒	堯
燈	登
燕	
熹	喜
燎	
燙	湯
燜	悶
燃	然
燄	
獨	蜀
璜	黃
璣	幾
璘	
璟	景
璞	
瓢	票
甌	區
甍	
瘴	章
瘸	
瘺	
盧	
盥	
瞠	堂
瞞	
瞟	票
瞥	敝
磨	麻
磚	專
磬	
磧	責
禦	御
積	責
穎	頃
穆	
穌	
穋	
窺	規
篙	高
簑	衰
築	
篤	
篛	弱
篡	算
篩	師
篦	
糕	羔
糖	唐
縊	益
縑	兼
縈	
縛	尃
縣	
縞	高
縝	真
縉	晉
縐	芻
罹	
羲	
翰	
翱	
翮	鬲
耨	辱
膳	善
膩	貳
膨	彭
臻	秦
興	
艘	叟
艙	倉
蕊	惢
蕙	惠
蕈	覃
蕨	厥
蕩	湯
蕃	番
蕉	焦
蕭	肅
蕪	無
蕞	最
螃	旁
螟	冥
螞	馬
螢	
融	虫
衡	行
褪	退
褲	庫
褥	辱
褫	虒
褡	荅
親	
覦	
諦	帝
諺	彥
諫	柬
諱	韋
謀	某
諜	
諧	皆
諮	咨
諾	若
謁	曷
謂	胃
諷	風
諭	
諳	音
諶	甚
諼	爰
豫	予
豭	
貓	苗
賴	
蹄	帝
踱	度
踴	勇
蹂	柔
踹	耑
踵	重
輻	
輯	
輸	
輳	奏
辨	
辦	
遵	尊
遴	
選	巽
遲	犀
遼	
遺	貴
鄴	業
醒	星
錠	定
錶	表
鋸	居
錳	孟
錯	昔
錢	
鋼	岡
錫	易
錄	
錚	爭
錐	
錦	
錡	奇
錕	昆
錮	固
錙	
閻	
隧	遂
隨	
險	僉
雕	周
霎	妾
霑	沾
霖	林
霍	
霓	兒
霏	非
靛	定
靜	青
靦	面
鞘	肖
頰	夾
頸	
頻	
頷	含
頭	豆
頹	禿
頤	
餐	
館	官
餞	戔
餛	昆
餡	
餚	肴
駭	亥
駢	并
駱	各
骸	亥
骼	各
髻	吉
髭	此
鬨	共
鮑	包
鴕	它
鴣	古
鴦	央
鴨	甲
鴒	令
鴛	
默	黑
黔	今
龍	
龜	
優	憂
償	賞
儡	畾
儲	諸
勵	厲
嚎	豪
嚀	寧
嚐	嘗
嚅	需
嚇	赫
嚏	
壕	豪
壓	厭
壑	
壎	
嬰	
嬪	賓
嬤	麼
孺	需
尷	監
屨	婁
嶼	與
嶺	領
嶽	獄
嶸	榮
幫	
彌	爾
徽	微
應	
懂	董
懇	
懦	需
懋	
戲	
戴	
擎	敬
擊	
擘	辟
擠	齊
擰	寧
擦	察
擬	疑
擱	閣
擢	翟
擭	
斂	僉
斃	敝
曙	署
曖	愛
檀	亶
檔	當
檄	
檢	
檜	會
櫛	節
檣	嗇
橾	
檗	辟
檐	詹
檠	敬
歜	蜀
殮	
毚	
氈	
濘	寧
濱	賓
濟	齊
濠	豪
濛	蒙
濤	壽
濫	監
濯	翟
澀	
濬	
濡	需
濩	
濕	
濮	僕
濰	維
燧	遂
營	
燮	
燦	
燥	喿
燭	蜀
燬	毀
燴	會
燠	奧
爵	
牆	嗇
獰	寧
獲	
璩	
環	
璦	愛
璨	
癆	勞
療	
癌	喦
盪	湯
瞳	童
瞪	登
瞰	敢
瞬	舜
瞧	焦
瞭	
矯	喬
磷	
磺	黃
磴	登
磯	幾
礁	焦
禧	喜
禪	單
穗	惠
窿	隆
簇	族
簍	婁
篾	
篷	逢
簌	
篠	條
糠	康
糜	
糞	
糢	莫
糟	曹
糙	造
糝	參
縮	宿
績	責
繆	翏
縷	婁
縲	累
繃	崩
縫	逢
總	
縱	從
繅	巢
繁	䋣
縴	牽
縹	票
繈	強
縵	曼
縿	參
縯	寅
罄	
翳	
翼	異
聱	敖
聲	
聰	
聯	
聳	從
臆	意
臃	雍
膺	
臂	辟
臀	殿
膿	農
膽	詹
臉	僉
膾	會
臨	品
舉	與
艱	艮
薪	新
薄	溥
蕾	雷
薜	辟
薑	
薔	嗇
薯	署
薛	
薇	微
薨	
薊	
虧	
蟀	率
蟑	章
螳	堂
蟒	莽
蟆	莫
螫	赦
螻	婁
螺	累
蟈	國
蟋	悉
褻	
褶	習
襄	
褸	婁
褽	尉
覬	豈
謎	迷
謗	旁
謙	兼
講	
謊	荒
謠	
謝	射
謄	
謐	
豁	害
谿	奚
豳	
賺	兼
賽	
購	
賸	
賻	
趨	芻
蹉	差
蹋	𦐇
蹈	舀
蹊	奚
轄	害
輾	展
轂	
轅	袁
輿	
避	辟
遽	豦
還	
邁	
邂	解
邀	敫
鄹	聚
醣	唐
醞	
醜	
鍍	度
鎂	美
錨	苗
鍵	建
鍊	柬
鍥	契
鍋	
錘	垂
鍾	重
鍬	秋
鍛	段
鍰	爰
鍚	
鍔	
闊	活
闋	癸
闌	柬
闈	韋
闆	
隱	
隸	
雖	唯
霜	相
霞	
鞠	匊
韓	
顆	果
颶	具
餵	畏
騁	
駿	
鮮	
鮫	交
鮪	有
鮭	圭
鴻	
鴿	合
麋	米
黏	占
點	占
黜	出
黝	幼
黛	代
鼾	干
齋	齊
叢	
嚕	魯
嚮	鄉
壙	廣
壘	
嬸	審
彝	
懣	滿
戳	翟
擴	廣
擲	鄭
擾	憂
攆	輦
擺	罷
擻	數
擷	頡
斷	
曜	翟
朦	蒙
檳	賓
檬	蒙
櫃	匱
檻	監
檸	寧
櫂	翟
檮	壽
檯	臺
歟	與
歸	
殯	賓
瀉	寫
瀋	審
濾	慮
瀆	賣
濺	賤
瀑	暴
瀏	劉
燻	
燼	盡
燾	壽
燸	需
獷	廣
獵	
璧	辟
璿	睿
甕	雍
癖	辟
癘	
癒	愈
瞽	鼓
瞿	
瞻	詹
瞼	
礎	楚
禮	豊
穡	嗇
穢	歲
穠	農
竄	
竅	
簫	肅
簧	黃
簪	朁
簞	單
簣	貴
簡	間
糧	量
織	戠
繕	善
繞	堯
繚	
繡	肅
繒	曾
繙	番
罈	覃
翹	堯
翻	番
職	
聶	
臍	齊
臏	賓
舊	臼
藏	臧
薩	
藍	監
藐	貌
藉	耤
薰	熏
薺	齊
薹	臺
薦	廌
蟯	堯
蟬	單
蟲	
蟠	番
覆	復
覲	
觴	
謨	莫
謹	
謬	
謫	
豐	
贅	
蹙	戚
蹣	
蹦	崩
蹤	從
蹟	責
蹕	畢
軀	區
轉	專
轍	
邇	爾
邃	遂
邈	貌
醫	
醬	將
釐	里
鎔	容
鎊	旁
鎖	
鎢	烏
鎳	臬
鎮	真
鎬	高
鎰	益
鎘	鬲
鎚	追
鎗	倉
闔	盍
闖	
闐	真
闕	
離	离
雜	
雙	
雛	芻
雞	奚
霤	留
鞣	柔
鞦	秋
鞭	便
韹	皇
額	客
顏	彥
題	是
顎	
顓	
颺	
餾	留
餿	叟
餽	鬼
餮	
馥	
騎	奇
髁	果
鬃	宗
鬆	松
魏	鬼
魎	兩
魍	罔
鯊	沙
鯉	里
鯽	即
鯈	
鯀	
鵑	
鵝	我
鵠	告
黠	吉
鼕	冬
鼬	由
儳	毚
嚥	燕
壞	
壟	龍
壢	歷
寵	龍
龐	龍
廬	盧
懲	徵
懷	褱
懶	賴
懵	瞢
攀	樊
攏	龍
曠	廣
曝	暴
櫥	廚
櫝	賣
櫚	閭
櫓	魯
瀛	嬴
瀟	蕭
瀨	賴
瀚	翰
瀝	歷
瀕	頻
瀘	盧
爆	暴
爍	樂
牘	賣
犢	賣
獸	
獺	賴
璽	爾
瓊	
瓣	
疇	壽
疆	
癟	
癡	疑
矇	蒙
礙	疑
禱	壽
穫	
穩	
簾	廉
簿	溥
簸	皮
簽	僉
簷	詹
籀	
繫	
繭	
繹	睪
繩	
繪	會
羅	
繳	
羶	
羹	
羸	
臘	
藩	潘
藝	
藪	數
藕	耦
藤	滕
藥	樂
藷	諸
蟻	義
蠅	
蠍	歇
蟹	解
蟾	詹
襠	當
襟	禁
襖	奧
襞	辟
譁	華
譜	普
識	
證	登
譚	覃
譎	
譏	幾
譆	喜
譙	焦
贈	曾
贊	
蹼	
蹲	尊
躇	著
蹶	厥
蹬	登
蹺	堯
蹴	就
轔	
轎	喬
辭	
邊	
邋	
醱	發
醮	焦
鏡	竟
鏑	
鏟	產
鏃	族
鏈	連
鏜	堂
鏝	曼
鏖	
鏢	票
鏍	累
鏘	將
鏤	婁
鏗	堅
鏨	斬
關	
隴	龍
難	
霪	淫
霧	務
靡	麻
韜	舀
韻	員
類	
願	原
顛	真
颼	叟
饅	曼
饉	堇
騖	
騙	扁
鬍	胡
鯨	京
鯧	昌
鯖	青
鯛	周
鶉	享
鵡	武
鵲	昔
鵪	奄
鵬	朋
麒	其
麗	
麓	鹿
麴	
勸	
嚨	龍
嚷	襄
嚶	嬰
嚴	
嚼	爵
壤	襄
孀	霜
孃	襄
孽	薛
寶	
巉	
懸	縣
懺	韱
攘	襄
攔	闌
攙	毚
曦	羲
朧	龍
櫬	親
瀾	闌
瀰	彌
瀲	斂
爐	盧
獻	
瓏	龍
癢	養
癥	徵
礦	廣
礪	厲
礬	樊
礫	樂
竇	賣
競	
籌	壽
籃	監
籍	耤
糯	需
糰	團
辮	
繽	賓
繼	
纂	
罌	
耀	翟
臚	盧
艦	監
藻	澡
藹	謁
蘑	磨
藺	
蘆	盧
蘋	頻
蘇	穌
蘊	
蠔	豪
蠕	需
襤	監
覺	
觸	蜀
議	義
譬	辟
警	敬
譯	睪
譟	
譫	詹
贏	
贍	詹
躉	
躁	喿
躅	蜀
躂	達
醴	
釋	
鐘	童
鐃	堯
鏽	肅
闡	單
霰	散
飄	票
饒	堯
饑	幾
馨	殸
騫	
騰	
騷	蚤
騵	原
鰓	
鰍	秋
鹹	咸
麵	面
黨	尚
鼯	吾
齟	且
齣	句
齡	令
儷	麗
儸	羅
囁	聶
囀	轉
囂	
夔	
屬	蜀
巍	魏
懼	瞿
懾	聶
攝	聶
攜	
斕	闌
曩	襄
櫻	嬰
欄	闌
櫺	
殲	
灌	雚
爛	闌
犧	羲
瓖	襄
瓔	嬰
癩	賴
矓	龍
籐	滕
纏	
續	賣
羼	
蘗	
蘭	闌
蘚	鮮
蠣	厲
蠢	春
蠡	
蠟	
襪	蔑
襬	罷
覽	
譴	遣
護	
譽	與
贓	臧
躊	壽
躍	翟
躋	齊
轟	
辯	
醺	
鐮	廉
鐳	雷
鐵	
鐺	當
鐸	睪
鐲	蜀
鐫	雋
闢	辟
霸	
霹	辟
露	路
響	鄉
顧	雇
顥	
饗	鄉
驅	區
驃	票
驀	莫
騾	累
髏	婁
魔	麻
魑	
鰭	耆
鰥	
鶯	
鶴	
鷂	
鶸	弱
麝	射
黯	音
鼙	卑
齜	此
齦	艮
齧	
儼	嚴
儻	黨
囈	藝
囊	襄
囉	羅
孿	
巔	顛
巒	
彎	
懿	壹
攤	難
權	
歡	
灑	麗
灘	難
玀	羅
瓤	襄
疊	
癮	隱
癬	鮮
禳	襄
籠	龍
籟	賴
聾	龍
聽	
臟	藏
襲	
襯	親
觼	
讀	賣
贖	賣
贗	
躑	鄭
躓	質
轡	
酈	麗
鑄	壽
鑑	監
鑒	
霽	齊
霾	
韃	達
韁	
顫	
饕	號
驕	喬
驍	堯
髒	葬
鬚	須
鱉	敝
鰱	連
鰾	票
鰻	曼
鷓	庶
鷗	區
鼴	
齬	吾
齪	足
龔	
囌	蘇
巖	嚴
戀	
攣	
攫	矍
攪	覺
曬	麗
欐	麗
瓚	贊
竊	
籤	韱
籣	闌
籥	龠
纓	嬰
纖	韱
纔	毚
臢	贊
蘸	
蘿	羅
蠱	
變	
邐	麗
邏	羅
鑣	
鑠	樂
鑤	暴
靨	厭
顯	
饜	厭
驚	敬
驛	睪
驗	
髓	
體	
髑	蜀
鱔	善
鱗	
鱖	厥
鷥	絲
麟	
黴	
囑	屬
壩	霸
攬	覽
灞	霸
癱	難
癲	顛
矗	
罐	雚
羈	
蠶	
蠹	
衢	瞿
讓	襄
讒	
讖	
艷	
贛	
釀	襄
鑪	盧
靂	歷
靈	
靄	謁
韆	遷
顰	頻
驟	聚
鬢	賓
魘	厭
鱟	
鷹	
鷺	路
鹼	僉
鹽	監
鼇	敖
齷	屋
齲	禹
廳	聽
欖	覽
灣	彎
籬	離
籮	羅
蠻	
觀	
躡	聶
釁	
鑲	襄
鑰	
顱	盧
饞	毚
髖	寬
鬣	
黌	黃
灤	
矚	屬
讚	贊
鑷	聶
韉	
驢	盧
驥	冀
纜	覽
讜	黨
躪	藺
釅	嚴
鑽	贊
鑾	
鑼	羅
鱷	噩
鱸	盧
黷	賣
豔	
鑿	
鸚	嬰
爨	
驪	麗
鬱	
鸛	
鸞	
籲	
乂	
乜	
凵	
匚	
厂	
万	
丌	
乇	
亍	
囗	
屮	
彳	
丏	
冇	
与	
丮	
亓	
仂	力
仉	
仈	八
冘	
勼	九
卬	
厹	
圠	
夃	
夬	
尐	
巿	
旡	
殳	
毌	
气	
爿	
丱	
丼	
仨	三
仜	工
仩	上
仡	乞
仝	工
仚	山
刌	寸
匜	也
卌	
圢	
圣	
夗	
夯	
宁	
宄	九
尒	
尻	九
屴	力
屳	山
帄	
庀	匕
庂	
忉	刀
戉	
扐	力
氕	
氶	
汃	八
氿	九
氻	力
犮	
犰	九
玊	
禸	
肊	乙
阞	力
伎	支
优	尤
伬	尺
仵	午
伔	
仱	今
伀	公
价	介
伈	心
伝	云
伂	
伅	屯
伢	牙
伓	不
伄	弔
仴	
伒	斤
冱	互
刓	元
刉	乞
刐	丹
劦	
匢	勿
匟	亢
卍	
厊	牙
吇	子
囡	
囟	
圮	己
圪	乞
圴	
夼	
妀	己
奼	
妅	工
奻	
奾	山
奷	千
奿	
孖	
尕	
尥	
屼	兀
屺	己
屻	刃
屾	
巟	亡
幵	
庄	
异	己
弚	
彴	
忕	
忔	乞
忏	千
扜	于
扞	干
扤	兀
扡	也
扦	千
扢	乞
扙	丈
扠	叉
扚	勺
扥	
旯	
旮	
朾	
朹	九
朸	力
朻	
机	几
朿	
朼	匕
朳	八
氘	
汆	
汒	亡
汜	巳
汏	
汊	叉
汔	乞
汋	勺
汌	川
灱	刀
牞	
犴	干
犵	
玎	
甪	
癿	
